,text,date
116,Benjamin Baker/Timothy Ridout review – violin and viola duo make the most of thin pickings,2020-06-23T16:25:51Z
117,Trevor Noah on Trump's Tulsa rally: 'Foiled by a bunch of meddling kids',2020-06-23T16:25:32Z
118,UK’s facial recognition technology ‘breaches privacy rights’,2020-06-23T16:23:38Z
119,"White household income in UK 63% higher than black households, ONS finds",2020-06-23T16:19:55Z
120,"'You start to think, it's scary out there': England's shielders on stepping out",2020-06-23T16:10:50Z
121,Pubs and places of worship: what 4 July lockdown rules mean for England,2020-06-23T16:10:34Z
122,Shell faces UK supreme court case over Niger delta pollution,2020-06-23T16:06:53Z
123,Joe Cole: 'I learned so much – I'm sure one day I'll return to Chelsea',2020-06-23T16:00:51Z
124,"Li Zhensheng, photographer of China's Cultural Revolution, dies",2020-06-23T16:00:02Z
125,'Racism is not what Burnley is about': how locals reacted to 'White Lives Matter' stunt,2020-06-23T15:49:45Z
126,UK factories return to growth as PMIs show global slump easing - as it happened,2020-06-23T15:49:02Z
127,365 Days: the Netflix softcore porn film that people can't stop watching,2020-06-23T15:45:25Z
128,Nascar failed to fight racism for 72 years. Don't praise its support of Bubba Wallace yet,2020-06-23T15:37:44Z
129,"The Fiver | Tottenham, Arsenal, fiascos and a maths lesson for the ages",2020-06-23T15:34:19Z
130,National Gallery to lead return to cultural life in England,2020-06-23T15:24:03Z
131,Diet myths and mental fitness: How to nourish your whole-body health | Pixie Turner & Dr Ruth Hackett,2020-06-23T15:14:50Z
132,Richard Desmond is an endlessly mutating affliction. We must be on the fifth spike of him | Marina Hyde,2020-06-23T15:13:24Z
133,Lack of global vision could lead to 'the death of rugby in Japan' | Robert Kitson,2020-06-23T15:05:55Z
134,Trillion-dollar investors warn Brazil over 'dismantling' of environmental policies,2020-06-23T15:01:44Z
135,'Avoid embracing and slapping hands' – La Liga plans for return of fans,2020-06-23T15:00:48Z
136,Pakistan Covid-19 doctors witness black market deals in blood plasma,2020-06-23T14:51:34Z
137,Joel Schumacher obituary,2020-06-23T14:48:49Z
138,William v Harry: why the royal rivals really fell out (maybe),2020-06-23T14:47:13Z
139,Megan Fox responds to outrage over 'sexualised' auditions for Michael Bay,2020-06-23T14:42:11Z
140,Brazilian judge tells Bolsonaro to behave and wear a face mask,2020-06-23T14:41:47Z
141,Nigerian ex-Eton pupil says he will return to accept racism apology,2020-06-23T14:36:25Z
142,"Sun, sand, human sacrifice: Rite of Spring danced on a beach as the world shut down",2020-06-23T14:28:48Z
143,"Liam Treadwell, 2009 Grand National-winning jockey, dies aged 34",2020-06-23T14:23:08Z
144,"Covid-19 vaccine may not work for at-risk older people, say scientists",2020-06-23T14:14:41Z
145,Hancock tried to block plan to build 400 homes in Newmarket,2020-06-23T14:08:09Z
146,Seven more Pakistan squad cricketers test positive for Covid-19,2020-06-23T14:07:35Z
147,Rebekah Vardy sues Coleen Rooney over 'Wagatha Christie' claims,2020-06-23T14:07:07Z
148,"Only 23% of Australians trust China to act responsibly in the world, Lowy Institute poll finds",2020-06-23T14:01:48Z
149,'An embarrassment': Trump's justice department goes quiet on voting rights,2020-06-23T14:00:48Z
150,Brexit talks hit by row over EU subsidies for farmers,2020-06-23T13:38:17Z
151,I run a restaurant in Cambridge. Here's why we won't be reopening on 4 July | Alex Rushmer,2020-06-23T13:37:11Z
152,UK electric buses boosted by innovative £20m battery deal,2020-06-23T13:27:13Z
153,‘Squeeze your pelvic floor in dull meetings’: three ways to show a weak bladder who’s the boss,2020-06-23T13:25:55Z
154,Putin ploughs ahead with Victory Day parade despite coronavirus threat,2020-06-23T13:23:45Z
155,My favourite film aged 12: Monty Python and the Holy Grail,2020-06-23T13:23:17Z
156,Rees-Mogg accused of trying to wreck parliament harassment body,2020-06-23T13:20:08Z
157,There are British businesses built on slavery. This is how we make amends | Catherine Hall,2020-06-23T13:07:37Z
158,Staycation food: let your tastebuds do the travelling | Kitchen aide,2020-06-23T13:00:47Z
159,Nathan Ferguson close to Crystal Palace move after rejecting West Brom stay,2020-06-23T12:39:08Z
160,The Spin | Hutton and Carson: cricket prodigies who took different paths after 1937,2020-06-23T12:36:18Z
161,Ministers urged to rethink payment of UK home care workers by the minute,2020-06-23T12:34:36Z
162,"Guardian US and Consumer Reports launch “America’s Water Crisis,”  a year-long project to examine biggest water problems in the US",2020-06-23T12:34:32Z
163,Boris Johnson ditches 2m physical distancing rule in England for '1m-plus',2020-06-23T12:29:24Z
164,Novak Djokovic tests positive for Covid-19 amid Adria Tour fiasco,2020-06-23T12:19:04Z
165,'Big tobacco wants our youth's lungs': rise of smoking in Jordan,2020-06-23T12:00:46Z
166,Jordan smoking rates highest in world amid claims of big tobacco interference,2020-06-23T12:00:46Z
167,The science of shorts: how to pull off this summer's toughest style,2020-06-23T12:00:46Z
168,Apple update to allow iPhone users to choose default apps,2020-06-23T12:00:13Z
169,How a fringe sect from the 1980s influenced No 10's attitude to racism | Evan Smith,2020-06-23T11:48:16Z
170,"'The sculptures chew at space, blunder and bulge': Crushed, Cast, Constructed review",2020-06-23T11:43:54Z
171,Presidential harassment! Why Trump believes playing the victim will help him win | Arwa Mahdawi,2020-06-23T11:39:33Z
172,UK shoppers choose local grocers and online stores in Covid-19 crisis,2020-06-23T11:35:08Z
173,How accurate are maps of the British Isles?,2020-06-23T11:30:46Z
174,Why does burnt toast set off my fire alarm but the wood burning stove doesn't?,2020-06-23T11:30:45Z
175,Charles Dickens webchat: post your questions for Kathryn Hughes now,2020-06-23T11:28:12Z
176,Germans know that toppling a few statues isn't enough to confront the past | Géraldine Schwarz,2020-06-23T11:28:03Z
177,"Publish action taken to support BAME people in pandemic, says Doreen Lawrence",2020-06-23T11:22:55Z
178,Jurassic Park and Jaws fight to top US box offices decades after their first releases,2020-06-23T11:13:37Z
179,"David Squires on … the Premier League's return, plane banners and all",2020-06-23T11:12:17Z
180,"Tim Heidecker: 'I'll be watching a Burger King review and suddenly think, what am I doing?'",2020-06-23T11:10:05Z
181,‘Black and Asian people not seen as readers’: Bernardine Evaristo condemns books industry,2020-06-23T11:06:09Z
182,Charles Dickens wrote no fairytale endings – or did he?,2020-06-23T11:00:37Z
183,"Whitehall not sharing Covid-19 data on local outbreaks, say councils",2020-06-23T10:45:48Z
184,‘We need to show girls that engineering is exciting’: how role models can light a spark,2020-06-23T10:39:11Z
185,‘Engineering is no longer just a job for the boys – but gender stereotyping still needs to be challenged’,2020-06-23T10:38:07Z
186,‘Buildings are not just an excuse to pour concrete’: how women are transforming the construction industry,2020-06-23T10:37:30Z
187,‘There is an opportunity to craft a new status quo’: the women engineers at the forefront of EV tech,2020-06-23T10:36:12Z
188,"Unfinished, abandoned, demolished: how Cairo is losing architecture it never knew it had",2020-06-23T10:32:24Z
189,Manchester City's Sergio Agüero hopeful injury will not end his season,2020-06-23T10:23:17Z
190,‘I’m suffocating’: French delivery driver’s last words echo George Floyd case,2020-06-23T10:18:49Z
191,Revealed: police unions spend millions to influence policy in biggest US cities,2020-06-23T10:15:44Z
192,Survey shows record rise in UK business activity in June,2020-06-23T10:11:51Z
193,"'We can stop the cycle': crime survivors work toward prevention, not policing",2020-06-23T10:00:43Z
194,"Funding cuts threaten ancient sites, warn Mexican archaeologists",2020-06-23T10:00:43Z
195,First Thing: Covid-19 cases are surging in more than half of US states,2020-06-23T09:46:56Z
196,"Sydney's water supply at risk because of department failure on conservation, audit finds",2020-06-23T09:45:04Z
197,Businesses in England: how do you feel about reopening in July?,2020-06-23T09:27:09Z
198,Shielding in England: how do you feel about coming out of lockdown?,2020-06-23T09:26:44Z
199,Eddie Pepitone: For the Masses review – cult angry comic on bracing form,2020-06-23T09:24:59Z
0,Clean water is a human right. In America it’s more a profit machine | Bernie Sanders and Brenda Lawrence,2020-06-23T09:23:42Z
1,Talking Horses: Marquand 'jocked off' as Dettori lands plum Derby ride,2020-06-23T09:17:32Z
2,Country diary: wildflowers on the verge of recovery,2020-06-23T09:10:03Z
3,Help us test water quality across the US: is your water safe enough?,2020-06-23T09:00:42Z
4,US nurses at for-profit hospital chain to strike over cuts and PPE shortages,2020-06-23T09:00:42Z
5,"Tom Kerridge on love, weight loss and the restaurant crisis: 'There will be some horrific casualties'",2020-06-23T09:00:42Z
6,Revealed: millions of Americans can’t afford water as bills rise 80% in a decade,2020-06-23T09:00:42Z
7,Is it too much to ask for Americans to have access to clean water in 2020?,2020-06-23T09:00:41Z
8,"Red Skins and Chicos sweets to be renamed, with Nestlé calling brands 'out of step'",2020-06-23T09:00:03Z
9,Smelly durian fruit forces evacuation of Bavarian post office,2020-06-23T08:58:23Z
10,"Commonwealth Bank denies it faces billions in fines after alleged 390,000 breaches selling superannuation",2020-06-23T08:52:01Z
11,Scott McTominay's 'tenacity and skill' earn new deal at Manchester United,2020-06-23T08:50:37Z
12,Queen – not that one – to appear on postage stamps,2020-06-23T08:50:32Z
13,SA to further ease restrictions as Turnbull apologises for robodebt – as it happened,2020-06-23T08:13:34Z
14,"Woolworths to cut 1,350 jobs and admits it owes at least $90m more to underpaid workers",2020-06-23T08:05:37Z
15,The Vanishing Half by Brit Bennett review – two faces of the black experience,2020-06-23T08:00:41Z
16,'We're not doing this to be ironic': are 100 Gecs the world's strangest band?,2020-06-23T08:00:41Z
17,Here's why tensions are running high on India and China's border | Mukul Kesavan,2020-06-23T08:00:40Z
18,"National Gallery of Australia to shed staff and slash acquisitions from 3,000 to 100 a year",2020-06-23T07:44:56Z
19,"Ruby Princess doctor took swab and 'cleared' passenger who later tested positive for Covid-19, inquiry told",2020-06-23T07:08:53Z
20,Delhi police accused of filing false charges over February riots,2020-06-23T07:03:49Z
21,'Divorce isn't an option': Afghan women find hope in saffron scheme,2020-06-23T07:00:40Z
22,Three ways for UK schools to improve their race relations now,2020-06-23T07:00:40Z
23,Why were these Dutch ships a catch for Scarborough?  The great British art quiz,2020-06-23T07:00:40Z
24,"I encouraged my wife to be dominant, but I’m worried it’s gone too far",2020-06-23T07:00:39Z
25,This mountaineering yarn from 60 years ago still makes me laugh out loud. How? | Tim Key,2020-06-23T07:00:39Z
26,Britain beyond lockdown: can we level up?,2020-06-23T07:00:39Z
27,Universities warn funding overhaul will put quality of education in Australia 'at risk',2020-06-23T06:55:53Z
28,Steiner schools chief: what my time in prisons taught me about the UK's education mistakes,2020-06-23T06:30:39Z
29,Trump faces pressure to reset campaign after Tulsa rally caps gloomy week,2020-06-23T06:30:38Z
30,I'll Be Gone in the Dark: the story of the search for the Golden State Killer,2020-06-23T06:20:38Z
31,The Guardian debuts a special edition podcast “Innermost” hosted by journalist and presenter Leah Green,2020-06-23T06:14:13Z
32,BAME students make up one-fifth of new Oxford undergraduates,2020-06-23T06:01:38Z
33,"Rag and Bone by Lisa Woollett review – of mudlarks, scavengers and beachcombers",2020-06-23T06:00:38Z
34,John Lewis customer service has let me down,2020-06-23T06:00:38Z
35,It's been four years since the Brexit vote: everything and nothing has changed | Anand Menon,2020-06-23T06:00:38Z
36,ABC board elects to take 10% pay cut amid coronavirus economic slump,2020-06-23T05:44:01Z
37,'A chain of stupidity': the Skripal case and the decline of Russia's spy agencies,2020-06-23T05:00:38Z
38,Birth in lockdown: a doula photo essay,2020-06-23T05:00:38Z
39,The coronavirus backlash: how the pandemic is destroying women's rights,2020-06-23T05:00:38Z
40,Welcome to Chechnya: the harrowing film about the regime's gay purge,2020-06-23T05:00:37Z
41,What can Rishi Sunak do to boost the economy?,2020-06-23T05:00:37Z
42,TV tonight: timeless Talking Heads from Alan Bennett,2020-06-23T05:00:37Z
43,Oliver Chris: 'Nick Hytner called me the most disreputable actor he'd worked with',2020-06-23T05:00:37Z
44,How we can create jobs and bring fairness back to Australian higher education | Shirley Jackson,2020-06-23T04:46:00Z
45,Super Netball introduces game-changing but controversial shooting rule,2020-06-23T04:44:03Z
46,"Fugaku, world's fastest supercomputer, searches for coronavirus treatment",2020-06-23T04:44:03Z
47,Collingwood to finally investigate Héritier Lumumba racism claims,2020-06-23T04:41:13Z
48,Going off: US cities see explosion in use of fireworks,2020-06-23T04:32:15Z
49,Liberals put on united front as Morrison leans on Andrew Constance for Eden-Monaro byelection | Katharine Murphy,2020-06-23T04:29:47Z
50,Dyson Heydon: University of Sydney reviews association with former judge after alleged harassment,2020-06-23T04:24:32Z
51,Spike in Victoria coronavirus cases 'certain' to result in 'significant community transmission',2020-06-23T04:11:22Z
52,Apple ditches Intel for ARM processors in Mac computers with Big Sur,2020-06-23T03:49:46Z
53,White House scrambles to deny Trump trade adviser's claim that China deal is 'over',2020-06-23T03:11:39Z
54,This week’s Covid-19 culture war target is ... universities! | First Dog on the Moon,2020-06-23T03:02:19Z
55,Boost for Beijing: pro-China president wins re-election in Kiribati,2020-06-23T02:52:28Z
56,Women's World Cup: winning bid to hold contest would bring $500m boost to Australia and New Zealand,2020-06-23T02:01:33Z
